M,N,K,o_kid,hint_mode,o_us,o_slow,oracle_kid,oracle_us,prod_kid,prod_lib,prod_is_default,prod_us,prod_slow,default_us,default_slow,o_vs_default,o_vs_prod,n_ok
16531,32768,2176,0,base,2052.871,1.0,0,2052.871,7,default,1,8637.589,4.2076,8637.589,4.2076,0.2377,0.2377,19
17166,32768,2176,0,base,2148.712,1.0,0,2148.712,7,default,1,8946.17,4.1635,8946.17,4.1635,0.2402,0.2402,19
18574,32768,2176,0,base,2305.05,1.0,0,2305.05,7,default,1,9676.329,4.1979,9676.329,4.1979,0.2382,0.2382,19
18576,32768,2176,0,base,2301.322,1.0,0,2301.322,7,default,1,9530.499,4.1413,9530.499,4.1413,0.2415,0.2415,19
18680,32768,2176,0,base,2313.303,1.0,0,2313.303,7,default,1,9734.282,4.208,9734.282,4.208,0.2376,0.2376,19
19146,32768,2176,0,base,2370.999,1.0,0,2370.999,7,default,1,9985.969,4.2117,9985.969,4.2117,0.2374,0.2374,19
19730,32768,2176,0,base,2467.725,1.0,0,2467.725,7,default,1,10306.938,4.1767,10306.938,4.1767,0.2394,0.2394,19
19738,32768,2176,0,base,2438.752,1.0,0,2438.752,7,default,1,10307.954,4.2267,10307.954,4.2267,0.2366,0.2366,19
19850,32768,2176,0,base,2439.573,1.0,0,2439.573,7,default,1,10373.156,4.252,10373.156,4.252,0.2352,0.2352,19
20499,32768,2176,0,base,2550.706,1.0,0,2550.706,7,default,1,10716.781,4.2015,10716.781,4.2015,0.238,0.238,19
20694,32768,2176,0,base,2565.142,1.0,0,2565.142,7,default,1,10818.018,4.2173,10818.018,4.2173,0.2371,0.2371,19
20820,32768,2176,0,base,2581.571,1.0,0,2581.571,7,default,1,10878.679,4.214,10878.679,4.214,0.2373,0.2373,19
20942,32768,2176,0,base,2598.147,1.0,0,2598.147,7,default,1,10946.268,4.2131,10946.268,4.2131,0.2374,0.2374,19
21012,32768,2176,0,base,2593.999,1.0,0,2593.999,7,default,1,10986.653,4.2354,10986.653,4.2354,0.2361,0.2361,19
21998,32768,2176,0,base,2742.433,1.0,0,2742.433,7,default,1,11495.532,4.1917,11495.532,4.1917,0.2386,0.2386,19
22427,32768,2176,0,base,2779.146,1.0,0,2779.146,7,default,1,11700.063,4.2099,11700.063,4.2099,0.2375,0.2375,19
22572,32768,2176,0,base,2814.538,1.0,0,2814.538,7,default,1,11761.1,4.1787,11761.1,4.1787,0.2393,0.2393,19
22624,32768,2176,0,base,2769.498,1.0,0,2769.498,7,default,1,11589.462,4.1847,11589.462,4.1847,0.239,0.239,19
22703,32768,2176,0,base,2804.73,1.0,0,2804.73,7,default,1,11827.361,4.2169,11827.361,4.2169,0.2371,0.2371,19
22835,32768,2176,0,base,2818.646,1.0,0,2818.646,7,default,1,11895.686,4.2204,11895.686,4.2204,0.2369,0.2369,19
23352,32768,2176,0,base,2895.175,1.0,0,2895.175,7,default,1,12165.01,4.2018,12165.01,4.2018,0.238,0.238,19
23363,32768,2176,0,base,2891.36,1.0,0,2891.36,7,default,1,12191.915,4.2167,12191.915,4.2167,0.2372,0.2372,19
24069,32768,2176,0,base,2984.489,1.0,0,2984.489,7,default,1,12565.832,4.2104,12565.832,4.2104,0.2375,0.2375,19
24178,32768,2176,0,base,2992.301,1.0,0,2992.301,7,default,1,12633.405,4.222,12633.405,4.222,0.2369,0.2369,19
25447,32768,2176,0,base,3155.539,1.0,0,3155.539,7,default,1,13296.439,4.2137,13296.439,4.2137,0.2373,0.2373,19
26010,32768,2176,0,base,3252.573,1.0,0,3252.573,7,default,1,13585.795,4.1769,13585.795,4.1769,0.2394,0.2394,19
26811,32768,2176,0,base,3345.162,1.0,0,3345.162,7,default,1,14003.434,4.1862,14003.434,4.1862,0.2389,0.2389,19
27718,32768,2176,0,base,3462.976,1.0,0,3462.976,7,default,1,14481.905,4.1819,14481.905,4.1819,0.2391,0.2391,19
27876,32768,2176,0,base,3479.436,1.0,0,3479.436,7,default,1,14520.862,4.1733,14520.862,4.1733,0.2396,0.2396,19
28202,32768,2176,0,base,3522.2,1.0,0,3522.2,7,default,1,14687.9,4.1701,14687.9,4.1701,0.2398,0.2398,19
29380,32768,2176,0,base,3666.947,1.0,0,3666.947,7,default,1,15309.969,4.1751,15309.969,4.1751,0.2395,0.2395,19
29803,32768,2176,0,base,3715.876,1.0,0,3715.876,7,default,1,15505.464,4.1728,15505.464,4.1728,0.2396,0.2396,19
29964,32768,2176,0,base,3707.687,1.0,0,3707.687,7,default,1,15637.218,4.2175,15637.218,4.2175,0.2371,0.2371,19
30028,32768,2176,0,base,3746.596,1.0,0,3746.596,7,default,1,15666.571,4.1815,15666.571,4.1815,0.2391,0.2391,19
30077,32768,2176,0,base,3699.115,1.0,0,3699.115,7,default,1,15703.383,4.2452,15703.383,4.2452,0.2356,0.2356,19
30684,32768,2176,0,base,3812.497,1.0,0,3812.497,7,default,1,16029.276,4.2044,16029.276,4.2044,0.2378,0.2378,19
33000,32768,2176,0,base,4127.01,1.0,0,4127.01,7,default,1,17217.466,4.1719,17217.466,4.1719,0.2397,0.2397,19
33024,32768,2176,0,base,4020.696,1.0,0,4020.696,7,default,1,16956.81,4.2174,16956.81,4.2174,0.2371,0.2371,19
176,36864,18432,14,base,351.129,1.0,14,351.129,7,default,1,733.263,2.0883,733.263,2.0883,0.4789,0.4789,19
291,36864,18432,14,base,555.88,1.0767,0,516.304,7,default,1,1259.855,2.4401,1259.855,2.4401,0.4412,0.4412,19
424,36864,18432,14,base,750.927,1.1871,0,632.586,7,default,1,1799.179,2.8442,1799.179,2.8442,0.4174,0.4174,19
1275,36864,18432,0,base,1548.591,1.0,0,1548.591,7,default,1,4755.403,3.0708,4755.403,3.0708,0.3256,0.3256,19
1598,36864,18432,0,base,1955.901,1.0,0,1955.901,7,default,1,6760.689,3.4566,6760.689,3.4566,0.2893,0.2893,19
1620,36864,18432,0,base,1961.445,1.0,0,1961.445,7,default,1,6759.437,3.4462,6759.437,3.4462,0.2902,0.2902,19
1885,36864,18432,0,base,2259.222,1.0,0,2259.222,7,default,1,7746.092,3.4287,7746.092,3.4287,0.2917,0.2917,19
2068,36864,18432,0,base,2661.784,1.0,0,2661.784,7,default,1,8502.547,3.1943,8502.547,3.1943,0.3131,0.3131,19
2804,36864,18432,0,base,3434.511,1.0,0,3434.511,7,default,1,10390.415,3.0253,10390.415,3.0253,0.3305,0.3305,19
3223,36864,18432,0,base,4103.894,1.0,0,4103.894,7,default,1,13053.403,3.1807,13053.403,3.1807,0.3144,0.3144,19
3240,36864,18432,0,base,4110.19,1.0,0,4110.19,7,default,1,12473.367,3.0347,12473.367,3.0347,0.3295,0.3295,19
3373,36864,18432,0,base,4279.132,1.0,0,4279.132,7,default,1,13597.371,3.1776,13597.371,3.1776,0.3147,0.3147,19
3386,36864,18432,0,base,4271.996,1.0,0,4271.996,7,default,1,14327.598,3.3538,14327.598,3.3538,0.2982,0.2982,19
3632,36864,18432,0,base,4584.612,1.0,0,4584.612,7,default,1,15001.016,3.272,15001.016,3.272,0.3056,0.3056,19
3655,36864,18432,0,base,4578.193,1.0,0,4578.193,7,default,1,15025.681,3.282,15025.681,3.282,0.3047,0.3047,19
3892,36864,18432,0,base,4548.148,1.0,0,4548.148,7,default,1,16323.556,3.5891,16323.556,3.5891,0.2786,0.2786,19
3968,36864,18432,0,base,4378.07,1.0,0,4378.07,7,default,1,15244.984,3.4821,15244.984,3.4821,0.2872,0.2872,19
4036,36864,18432,0,base,4598.245,1.0,0,4598.245,7,default,1,16796.08,3.6527,16796.08,3.6527,0.2738,0.2738,19
4282,36864,18432,0,base,5442.993,1.0,0,5442.993,7,default,1,17803.954,3.271,17803.954,3.271,0.3057,0.3057,19
4413,36864,18432,0,base,5636.832,1.0,0,5636.832,7,default,1,18480.812,3.2786,18480.812,3.2786,0.305,0.305,19
4503,36864,18432,0,base,5748.738,1.0,0,5748.738,7,default,1,18326.382,3.1879,18326.382,3.1879,0.3137,0.3137,19
5153,36864,18432,0,base,6555.41,1.0,0,6555.41,7,default,1,21258.418,3.2429,21258.418,3.2429,0.3084,0.3084,19
5202,36864,18432,0,base,6548.366,1.0,0,6548.366,7,default,1,21045.082,3.2138,21045.082,3.2138,0.3112,0.3112,19
5332,36864,18432,0,base,6711.416,1.0,0,6711.416,7,default,1,21824.359,3.2518,21824.359,3.2518,0.3075,0.3075,19
5608,36864,18432,0,base,7055.329,1.0,0,7055.329,7,default,1,20357.892,2.8855,20357.892,2.8855,0.3466,0.3466,19
5744,36864,18432,0,base,7094.558,1.0,0,7094.558,7,default,1,23344.481,3.2905,23344.481,3.2905,0.3039,0.3039,19
6809,36864,18432,0,base,8595.028,1.0,0,8595.028,7,default,1,26908.822,3.1307,26908.822,3.1307,0.3194,0.3194,19
7178,36864,18432,0,base,9211.778,1.0,0,9211.778,7,default,1,26086.469,2.8319,26086.469,2.8319,0.3531,0.3531,19
7402,36864,18432,0,base,9318.019,1.0,0,9318.019,7,default,1,29002.037,3.1125,29002.037,3.1125,0.3213,0.3213,19
7735,36864,18432,0,base,9771.69,1.0,0,9771.69,7,default,1,31688.053,3.2428,31688.053,3.2428,0.3084,0.3084,19
8442,36864,18432,0,base,10583.146,1.0,0,10583.146,7,default,1,31061.788,2.935,31061.788,2.935,0.3407,0.3407,19
8900,36864,18432,0,base,11202.015,1.0,0,11202.015,7,default,1,34473.378,3.0774,34473.378,3.0774,0.3249,0.3249,19
9115,36864,18432,0,base,11044.925,1.0,0,11044.925,7,default,1,36303.513,3.2869,36303.513,3.2869,0.3042,0.3042,19
9338,36864,18432,0,base,11695.634,1.0,0,11695.634,7,default,1,36020.456,3.0798,36020.456,3.0798,0.3247,0.3247,19
9820,36864,18432,0,base,12155.557,1.0,0,12155.557,7,default,1,38674.348,3.1816,38674.348,3.1816,0.3143,0.3143,19
9857,36864,18432,0,base,12510.978,1.0,0,12510.978,7,default,1,39153.964,3.1296,39153.964,3.1296,0.3195,0.3195,19
10072,36864,18432,0,base,12542.987,1.0,0,12542.987,7,default,1,39036.793,3.1122,39036.793,3.1122,0.3213,0.3213,19
10193,36864,18432,0,base,12069.088,1.0,0,12069.088,7,default,1,39063.194,3.2366,39063.194,3.2366,0.309,0.309,19
10249,36864,18432,0,base,12908.308,1.0,0,12908.308,7,default,1,37058.1,2.8709,37058.1,2.8709,0.3483,0.3483,19
10332,36864,18432,0,base,12941.525,1.0,0,12941.525,7,default,1,40523.65,3.1313,40523.65,3.1313,0.3194,0.3194,19
10764,36864,18432,0,base,13221.513,1.0,0,13221.513,7,default,1,38902.779,2.9424,38902.779,2.9424,0.3399,0.3399,19
10800,36864,18432,0,base,13227.085,1.0,0,13227.085,7,default,1,42680.199,3.2267,42680.199,3.2267,0.3099,0.3099,19
10941,36864,18432,0,base,13726.184,1.0,0,13726.184,7,default,1,43978.142,3.204,43978.142,3.204,0.3121,0.3121,19
11435,36864,18432,0,base,14418.174,1.0,0,14418.174,7,default,1,43373.777,3.0083,43373.777,3.0083,0.3324,0.3324,19
11508,36864,18432,0,base,14501.739,1.0,0,14501.739,7,default,1,42287.041,2.916,42287.041,2.916,0.3429,0.3429,19
11917,36864,18432,0,base,14938.122,1.0,0,14938.122,7,default,1,46884.048,3.1386,46884.048,3.1386,0.3186,0.3186,19
12001,36864,18432,0,base,14963.61,1.0,0,14963.61,7,default,1,46026.352,3.0759,46026.352,3.0759,0.3251,0.3251,19
12668,36864,18432,0,base,16068.639,1.0,0,16068.639,7,default,1,48605.954,3.0249,48605.954,3.0249,0.3306,0.3306,19
12856,36864,18432,0,base,16298.846,1.0,0,16298.846,7,default,1,51217.648,3.1424,51217.648,3.1424,0.3182,0.3182,19
12965,36864,18432,0,base,16387.339,1.0,0,16387.339,7,default,1,48976.915,2.9887,48976.915,2.9887,0.3346,0.3346,19
12983,36864,18432,0,base,16407.099,1.0,0,16407.099,7,default,1,51161.216,3.1182,51161.216,3.1182,0.3207,0.3207,19
13240,36864,18432,0,base,16146.431,1.0,0,16146.431,7,default,1,53060.034,3.2862,53060.034,3.2862,0.3043,0.3043,19
13429,36864,18432,0,base,16959.704,1.0,0,16959.704,7,default,1,51724.164,3.0498,51724.164,3.0498,0.3279,0.3279,19
14131,36864,18432,0,base,17625.502,1.0,0,17625.502,7,default,1,55848.548,3.1686,55848.548,3.1686,0.3156,0.3156,19
14702,36864,18432,0,base,18404.185,1.0,0,18404.185,7,default,1,56952.4,3.0945,56952.4,3.0945,0.3232,0.3232,19
15060,36864,18432,0,base,18933.701,1.0,0,18933.701,7,default,1,58743.161,3.1026,58743.161,3.1026,0.3223,0.3223,19
15139,36864,18432,0,base,19175.396,1.0,0,19175.396,7,default,1,57741.991,3.0113,57741.991,3.0113,0.3321,0.3321,19
15243,36864,18432,0,base,18600.263,1.0,0,18600.263,7,default,1,59748.897,3.2123,59748.897,3.2123,0.3113,0.3113,19
15767,36864,18432,0,base,20042.852,1.0,0,20042.852,7,default,1,60755.615,3.0313,60755.615,3.0313,0.3299,0.3299,19
18315,36864,18432,0,base,22127.511,1.0,0,22127.511,7,default,1,70650.764,3.1929,70650.764,3.1929,0.3132,0.3132,19
18829,36864,18432,0,base,24047.527,1.0,0,24047.527,7,default,1,72832.222,3.0287,72832.222,3.0287,0.3302,0.3302,19
19156,36864,18432,0,base,24100.76,1.0,0,24100.76,7,default,1,73942.237,3.068,73942.237,3.068,0.3259,0.3259,19
19975,36864,18432,0,base,25416.835,1.0,0,25416.835,7,default,1,71829.825,2.8261,71829.825,2.8261,0.3538,0.3538,19
20415,36864,18432,0,base,24422.449,1.0,0,24422.449,7,default,1,78889.473,3.2302,78889.473,3.2302,0.3096,0.3096,19
20560,36864,18432,0,base,25101.786,1.0,0,25101.786,7,default,1,78154.304,3.1135,78154.304,3.1135,0.3212,0.3212,19
21249,36864,18432,0,base,26968.514,1.0,0,26968.514,7,default,1,79990.396,2.9661,79990.396,2.9661,0.3371,0.3371,19
21345,36864,18432,0,base,27073.927,1.0,0,27073.927,7,default,1,81083.134,2.9949,81083.134,2.9949,0.3339,0.3339,19
23469,36864,18432,0,base,28861.825,1.0,0,28861.825,7,default,1,89155.613,3.089,89155.613,3.089,0.3237,0.3237,19
23519,36864,18432,0,base,28891.417,1.0,0,28891.417,7,default,1,87842.937,3.0405,87842.937,3.0405,0.3289,0.3289,19
23641,36864,18432,0,base,29896.428,1.0,0,29896.428,7,default,1,89633.604,2.9981,89633.604,2.9981,0.3335,0.3335,19
23953,36864,18432,0,base,30531.269,1.0,0,30531.269,7,default,1,90880.706,2.9766,90880.706,2.9766,0.3359,0.3359,19
24050,36864,18432,0,base,30470.476,1.0,0,30470.476,7,default,1,86129.639,2.8267,86129.639,2.8267,0.3538,0.3538,19
24866,36864,18432,0,base,31672.729,1.0,0,31672.729,7,default,1,93856.837,2.9633,93856.837,2.9633,0.3375,0.3375,19
25252,36864,18432,0,base,31987.858,1.0,0,31987.858,7,default,1,94070.99,2.9408,94070.99,2.9408,0.34,0.34,19
25471,36864,18432,0,base,32215.872,1.0,0,32215.872,7,default,1,96301.382,2.9893,96301.382,2.9893,0.3345,0.3345,19
26929,36864,18432,0,base,33576.409,1.0,0,33576.409,7,default,1,102499.947,3.0527,102499.947,3.0527,0.3276,0.3276,19
28011,36864,18432,0,base,35451.291,1.0,0,35451.291,7,default,1,105162.534,2.9664,105162.534,2.9664,0.3371,0.3371,19
30824,36864,18432,0,base,38747.748,1.0,0,38747.748,7,default,1,115990.587,2.9935,115990.587,2.9935,0.3341,0.3341,19
30941,36864,18432,0,base,38972.294,1.0,0,38972.294,7,default,1,116121.015,2.9796,116121.015,2.9796,0.3356,0.3356,19
31402,36864,18432,0,base,39569.323,1.0,0,39569.323,7,default,1,116562.398,2.9458,116562.398,2.9458,0.3395,0.3395,19
33024,36864,18432,0,base,39149.224,1.0,0,39149.224,7,default,1,120574.448,3.0799,120574.448,3.0799,0.3247,0.3247,19
