M,N,K,o_kid,hint_mode,o_us,o_rank,o_slow,oracle_kid,oracle_us,csv_kid,csv_us,csv_slow,default_us,default_slow,n_ok
990,2048,3072,17,base,76.361,19,2.8425,2,26.864,18,33.056,1.2305,45.997,1.7122,19
1000,2048,3072,17,base,76.149,19,2.8304,2,26.904,18,33.157,1.2324,46.073,1.7125,19
1000,3072,3072,0,base,35.272,2,1.0007,3,35.249,18,43.949,1.2468,62.561,1.7748,19
1000,3072,6144,0,base,53.117,1,1.0,0,53.117,18,74.473,1.4021,114.025,2.1467,19
1000,4096,3072,0,base,36.068,1,1.0,0,36.068,0,36.068,1.0,77.989,2.1623,19
1000,8192,3072,0,base,52.065,1,1.0,0,52.065,0,52.065,1.0,144.758,2.7804,19
1001,2048,3072,17,base,76.569,19,2.8183,2,27.169,18,32.86,1.2095,45.961,1.6917,19
1001,3072,3072,0,base,35.072,1,1.0,0,35.072,18,43.744,1.2473,62.545,1.7833,19
1001,3072,6144,0,base,53.473,1,1.0,0,53.473,18,74.325,1.39,114.465,2.1406,19
1001,4096,3072,0,base,36.009,1,1.0,0,36.009,0,36.009,1.0,78.173,2.171,19
1001,8192,3072,0,base,52.817,1,1.0,0,52.817,0,52.817,1.0,144.41,2.7342,19
1002,2048,3072,17,base,76.237,19,2.8098,2,27.132,18,32.96,1.2148,46.357,1.7085,19
1002,3072,3072,0,base,35.02,2,1.0015,3,34.968,18,44.12,1.2617,62.349,1.783,19
1002,3072,6144,0,base,53.597,1,1.0,0,53.597,18,74.749,1.3947,114.05,2.1279,19
1002,4096,3072,0,base,36.176,1,1.0,0,36.176,0,36.176,1.0,78.809,2.1785,19
1002,8192,3072,0,base,52.161,1,1.0,0,52.161,0,52.161,1.0,144.574,2.7717,19
1003,2048,3072,17,base,76.405,19,2.8496,2,26.813,18,32.696,1.2194,46.737,1.7431,19
1003,3072,3072,0,base,34.36,1,1.0,0,34.36,18,44.117,1.2839,62.193,1.81,19
1003,3072,6144,0,base,54.085,1,1.0,0,54.085,18,74.257,1.373,113.433,2.0973,19
1003,4096,3072,0,base,36.149,1,1.0,0,36.149,0,36.149,1.0,78.805,2.18,19
1003,8192,3072,0,base,52.245,1,1.0,0,52.245,0,52.245,1.0,144.33,2.7626,19
1004,2048,3072,17,base,75.921,19,2.7986,2,27.128,18,32.888,1.2123,47.077,1.7353,19
1004,3072,3072,0,base,35.608,3,1.0062,3,35.388,18,43.436,1.2274,62.789,1.7743,19
1004,3072,6144,0,base,53.801,1,1.0,0,53.801,18,74.909,1.3923,114.813,2.1341,19
1004,4096,3072,0,base,36.868,1,1.0,0,36.868,0,36.868,1.0,79.401,2.1536,19
1004,8192,3072,0,base,52.757,1,1.0,0,52.757,0,52.757,1.0,145.438,2.7568,19
1005,2048,3072,17,base,76.337,19,2.8061,2,27.204,18,32.388,1.1906,47.029,1.7287,19
1007,2048,3072,17,base,75.669,19,2.8138,2,26.892,18,32.94,1.2249,46.029,1.7116,19
1010,3072,6144,0,base,54.325,1,1.0,0,54.325,18,74.837,1.3776,114.277,2.1036,19
1010,8192,3072,0,base,52.885,1,1.0,0,52.885,0,52.885,1.0,144.226,2.7272,19
1013,2048,3072,17,base,76.453,19,2.8219,2,27.092,18,32.712,1.2074,46.669,1.7226,19
1021,2048,3072,17,base,76.025,19,2.8124,2,27.032,18,32.72,1.2104,46.093,1.7051,19
1021,3072,3072,0,base,35.336,2,1.0099,3,34.988,18,43.32,1.2381,62.613,1.7895,19
1021,4096,3072,0,base,36.424,1,1.0,0,36.424,0,36.424,1.0,78.765,2.1624,19
1023,3072,3072,0,base,34.568,1,1.0,0,34.568,18,43.033,1.2449,62.397,1.805,19
1023,4096,3072,0,base,36.12,1,1.0,0,36.12,0,36.12,1.0,78.729,2.1796,19
1024,2048,3072,17,base,52.501,16,1.9749,2,26.584,18,31.064,1.1685,46.125,1.735,19
1024,3072,3072,0,base,33.376,1,1.0,0,33.376,18,39.624,1.1872,62.873,1.8838,19
1024,3072,6144,0,base,50.424,1,1.0,0,50.424,18,66.101,1.3109,113.633,2.2535,19
1024,4096,3072,0,base,34.236,1,1.0,0,34.236,0,34.236,1.0,78.549,2.2943,19
1024,8192,3072,0,base,50.789,1,1.0,0,50.789,0,50.789,1.0,146.082,2.8763,19
1025,2048,3072,0,base,33.728,1,1.0,0,33.728,18,42.693,1.2658,53.557,1.5879,19
1028,3072,6144,0,base,54.321,1,1.0,0,54.321,0,54.321,1.0,130.478,2.402,19
1028,8192,3072,0,base,70.681,2,1.0473,2,67.488,0,70.681,1.0473,152.538,2.2602,19
1029,2048,3072,0,base,34.632,2,1.0156,3,34.101,18,43.48,1.2751,53.653,1.5734,19
1029,3072,6144,0,base,54.537,1,1.0,0,54.537,0,54.537,1.0,130.99,2.4019,19
1029,8192,3072,0,base,71.773,2,1.0616,2,67.609,0,71.773,1.0616,152.898,2.2615,19
1030,2048,3072,0,base,35.216,2,1.0219,3,34.461,18,43.153,1.2522,54.253,1.5743,19
1030,3072,3072,0,base,35.897,2,1.003,2,35.788,0,35.897,1.003,70.537,1.9709,19
1030,4096,3072,17,base,156.446,19,3.4296,2,45.617,18,63.177,1.385,86.345,1.8928,19
1031,2048,3072,0,base,34.248,2,1.0011,3,34.212,18,43.837,1.2813,53.565,1.5657,19
1031,3072,3072,0,base,35.728,1,1.0,0,35.728,0,35.728,1.0,70.676,1.9781,19
1031,3072,6144,0,base,54.569,1,1.0,0,54.569,0,54.569,1.0,130.562,2.3926,19
1031,4096,3072,17,base,155.897,19,3.3946,2,45.925,18,63.041,1.3727,85.997,1.8726,19
1031,8192,3072,0,base,70.657,2,1.0406,2,67.897,0,70.657,1.0406,152.774,2.2501,19
1032,2048,3072,0,base,34.076,1,1.0,0,34.076,18,43.228,1.2686,53.941,1.5829,19
1032,3072,3072,0,base,35.716,2,1.0056,2,35.516,0,35.716,1.0056,70.805,1.9936,19
1032,4096,3072,17,base,157.118,19,3.4191,2,45.952,18,62.817,1.367,86.381,1.8798,19
1034,2048,3072,0,base,34.436,2,1.0023,3,34.356,18,43.405,1.2634,53.701,1.563,19
1034,3072,6144,0,base,54.593,1,1.0,0,54.593,0,54.593,1.0,130.37,2.388,19
1034,8192,3072,0,base,71.136,2,1.041,2,68.337,0,71.136,1.041,152.434,2.2306,19
1037,3072,3072,0,base,35.82,1,1.0,0,35.82,0,35.82,1.0,70.705,1.9739,19
1037,4096,3072,17,base,158.31,19,3.4177,2,46.32,18,63.281,1.3661,85.913,1.8548,19
1044,2048,3072,0,base,34.616,2,1.0012,3,34.576,18,43.416,1.2557,53.793,1.5558,19
1048,2048,3072,0,base,34.884,3,1.0206,3,34.18,18,43.204,1.264,54.225,1.5864,19
1052,3072,3072,0,base,34.996,1,1.0,0,34.996,0,34.996,1.0,69.885,1.9969,19
1052,4096,3072,17,base,157.85,19,3.4501,2,45.753,18,63.037,1.3778,86.429,1.8891,19
1058,2048,3072,0,base,34.568,2,1.0003,3,34.556,18,43.705,1.2647,54.241,1.5696,19
1059,2048,3072,0,base,35.397,3,1.0308,3,34.34,18,43.617,1.2701,54.193,1.5781,19
1059,3072,6144,0,base,54.621,1,1.0,0,54.621,0,54.621,1.0,130.946,2.3974,19
1059,8192,3072,0,base,70.865,2,1.0369,2,68.341,0,70.865,1.0369,153.426,2.245,19
1060,2048,3072,0,base,34.649,2,1.0093,3,34.328,18,43.189,1.2581,54.125,1.5767,19
1061,2048,3072,0,base,34.561,2,1.0114,3,34.172,18,43.673,1.278,54.317,1.5895,19
1062,3072,3072,0,base,35.769,1,1.0,0,35.769,0,35.769,1.0,71.396,1.9961,19
1062,4096,3072,17,base,158.466,19,3.4428,2,46.028,18,62.537,1.3587,86.277,1.8744,19
1063,3072,6144,0,base,54.525,1,1.0,0,54.525,0,54.525,1.0,130.849,2.3998,19
1063,8192,3072,0,base,71.521,2,1.0386,2,68.865,0,71.521,1.0386,152.322,2.2119,19
1068,2048,3072,0,base,34.408,1,1.0,0,34.408,18,43.641,1.2683,54.845,1.5939,19
1070,3072,3072,0,base,35.712,1,1.0,0,35.712,0,35.712,1.0,71.393,1.9991,19
1070,4096,3072,17,base,158.254,19,3.4851,2,45.409,18,63.173,1.3912,86.257,1.8996,19
1077,2048,3072,0,base,34.308,1,1.0,0,34.308,18,43.668,1.2728,54.205,1.5799,19
1080,3072,3072,0,base,36.492,2,1.0043,2,36.336,0,36.492,1.0043,70.461,1.9391,19
1080,4096,3072,17,base,158.79,19,3.4752,2,45.693,18,63.525,1.3903,86.749,1.8985,19
1082,3072,6144,0,base,55.181,1,1.0,0,55.181,0,55.181,1.0,130.27,2.3608,19
1082,8192,3072,0,base,70.837,2,1.0365,2,68.341,0,70.837,1.0365,153.702,2.249,19
1090,2048,3072,0,base,34.908,3,1.0048,3,34.74,18,43.197,1.2434,54.297,1.5629,19
1090,3072,6144,0,base,54.865,1,1.0,0,54.865,0,54.865,1.0,131.005,2.3878,19
1090,8192,3072,0,base,70.965,2,1.0277,2,69.053,0,70.965,1.0277,160.95,2.3308,19
1092,2048,3072,0,base,34.86,1,1.0,0,34.86,18,43.329,1.2429,55.317,1.5868,19
1094,2048,3072,0,base,34.688,1,1.0,0,34.688,18,43.46,1.2529,55.233,1.5922,19
1095,2048,3072,0,base,34.14,1,1.0,0,34.14,18,43.408,1.2715,54.301,1.5905,19
1095,3072,6144,0,base,54.013,1,1.0,0,54.013,0,54.013,1.0,130.654,2.4189,19
1095,8192,3072,0,base,71.093,2,1.0205,2,69.665,0,71.093,1.0205,161.026,2.3114,19
1096,2048,3072,0,base,34.76,1,1.0,0,34.76,18,43.844,1.2613,54.293,1.5619,19
1099,2048,3072,0,base,34.8,1,1.0,0,34.8,18,43.42,1.2477,55.161,1.5851,19
1101,2048,3072,0,base,34.785,3,1.0094,3,34.46,18,42.873,1.2441,54.281,1.5752,19
1102,2048,3072,0,base,34.337,1,1.0,0,34.337,18,43.297,1.2609,54.553,1.5888,19
1106,2048,3072,0,base,34.488,1,1.0,0,34.488,18,43.68,1.2665,54.937,1.5929,19
1107,2048,3072,0,base,35.301,3,1.0201,3,34.604,18,43.841,1.2669,53.625,1.5496,19
1108,3072,6144,0,base,55.273,1,1.0,0,55.273,0,55.273,1.0,131.478,2.3787,19
1108,8192,3072,0,base,71.229,2,1.0278,2,69.3,0,71.229,1.0278,160.326,2.3135,19
1113,3072,6144,0,base,55.028,1,1.0,0,55.028,0,55.028,1.0,130.686,2.3749,19
1113,8192,3072,0,base,71.665,2,1.03,2,69.577,0,71.665,1.03,164.918,2.3703,19
1116,2048,3072,0,base,35.628,2,1.0182,3,34.992,18,44.245,1.2644,55.057,1.5734,19
1121,2048,3072,0,base,34.693,1,1.0,0,34.693,18,43.532,1.2548,54.585,1.5734,19
1122,2048,3072,0,base,34.696,2,1.0036,3,34.572,18,43.533,1.2592,54.193,1.5675,19
1122,3072,3072,0,base,35.624,1,1.0,0,35.624,0,35.624,1.0,71.413,2.0046,19
1122,4096,3072,17,base,158.21,19,3.4241,2,46.205,18,63.765,1.3801,86.765,1.8778,19
1123,2048,3072,0,base,34.837,2,1.0087,3,34.536,18,43.224,1.2516,54.289,1.5719,19
1123,3072,3072,0,base,36.22,1,1.0,0,36.22,0,36.22,1.0,70.917,1.9579,19
1123,4096,3072,17,base,157.198,19,3.4191,2,45.976,18,63.581,1.3829,86.945,1.8911,19
1124,2048,3072,0,base,34.336,1,1.0,0,34.336,18,43.205,1.2583,55.109,1.605,19
1125,2048,3072,0,base,34.652,2,1.0042,3,34.509,18,44.173,1.2801,54.429,1.5773,19
1126,2048,3072,0,base,35.244,2,1.0157,3,34.7,18,43.617,1.2569,54.693,1.5761,19
1127,2048,3072,0,base,35.38,2,1.0225,3,34.6,18,43.648,1.2615,54.773,1.583,19
1128,3072,3072,0,base,35.528,1,1.0,0,35.528,0,35.528,1.0,71.041,1.9996,19
1128,4096,3072,17,base,157.578,19,3.4025,2,46.313,18,63.625,1.3738,86.669,1.8714,19
1131,2048,3072,0,base,35.004,1,1.0,0,35.004,18,43.588,1.2452,55.433,1.5836,19
1134,2048,3072,0,base,35.4,2,1.0098,3,35.056,18,43.556,1.2425,55.517,1.5836,19
1135,2048,3072,0,base,34.708,2,1.001,3,34.672,18,43.208,1.2462,53.861,1.5534,19
1136,2048,3072,0,base,34.732,2,1.0071,3,34.488,18,43.621,1.2648,53.961,1.5646,19
1139,2048,3072,0,base,34.829,2,1.0016,3,34.772,18,43.6,1.2539,55.017,1.5822,19
1140,2048,3072,0,base,34.816,2,1.0066,3,34.589,18,43.313,1.2522,54.353,1.5714,19
1142,2048,3072,0,base,34.364,1,1.0,0,34.364,18,43.132,1.2551,54.285,1.5797,19
1144,2048,3072,0,base,34.32,1,1.0,0,34.32,18,44.009,1.2823,55.497,1.617,19
1146,2048,3072,0,base,35.016,1,1.0,0,35.016,18,43.341,1.2377,54.997,1.5706,19
1147,2048,3072,0,base,34.504,1,1.0,0,34.504,18,43.245,1.2533,54.565,1.5814,19
1148,2048,3072,0,base,34.316,1,1.0,0,34.316,18,43.713,1.2738,54.237,1.5805,19
1149,2048,3072,0,base,34.713,1,1.0,0,34.713,18,43.74,1.2601,54.653,1.5744,19
1150,2048,3072,0,base,35.02,2,1.0033,3,34.904,18,43.596,1.249,54.369,1.5577,19
1151,2048,3072,0,base,34.524,2,1.001,3,34.488,18,43.304,1.2556,53.725,1.5578,19
1152,2048,3072,0,base,32.749,1,1.0,0,32.749,18,39.48,1.2056,54.801,1.6734,19
1152,3072,3072,0,base,34.765,1,1.0,0,34.765,0,34.765,1.0,70.801,2.0366,19
1152,3072,6144,0,base,51.409,1,1.0,0,51.409,0,51.409,1.0,129.674,2.5224,19
1152,4096,3072,17,base,100.989,16,2.2248,2,45.393,18,57.149,1.259,87.041,1.9175,19
1152,8192,3072,0,base,69.249,2,1.0215,2,67.789,0,69.249,1.0215,162.93,2.4035,19
1154,2048,3072,0,base,33.64,1,1.0,0,33.64,18,43.137,1.2823,54.121,1.6088,19
1156,2048,3072,0,base,34.972,1,1.0,0,34.972,18,43.449,1.2424,54.973,1.5719,19
1158,2048,3072,0,base,34.628,2,1.0025,3,34.54,18,43.365,1.2555,54.045,1.5647,19
1159,2048,3072,0,base,35.276,1,1.0,0,35.276,18,43.688,1.2385,54.561,1.5467,19
1163,2048,3072,0,base,35.565,3,1.0218,3,34.804,18,43.877,1.2607,54.885,1.5769,19
1169,2048,3072,0,base,35.145,2,1.0149,3,34.628,18,43.677,1.2613,54.789,1.5822,19
1170,2048,3072,0,base,35.0,2,1.0029,3,34.9,18,43.269,1.2398,54.893,1.5728,19
1174,2048,3072,0,base,35.085,2,1.0101,3,34.732,18,43.613,1.2557,53.977,1.5541,19
1179,2048,3072,0,base,34.636,1,1.0,0,34.636,18,43.532,1.2568,54.405,1.5707,19
1185,2048,3072,0,base,34.516,1,1.0,0,34.516,18,43.308,1.2547,54.225,1.571,19
1209,3072,3072,0,base,36.456,2,1.0026,2,36.36,0,36.456,1.0026,78.173,2.1499,19
1209,4096,3072,0,base,51.053,2,1.1088,2,46.045,18,64.301,1.3965,94.125,2.0442,19
1211,3072,6144,0,base,54.909,1,1.0,0,54.909,0,54.909,1.0,146.83,2.6741,19
1211,8192,3072,0,base,71.653,2,1.027,2,69.769,0,71.653,1.027,169.942,2.4358,19
1212,3072,6144,0,base,55.844,1,1.0,0,55.844,0,55.844,1.0,147.242,2.6366,19
1212,8192,3072,0,base,71.369,2,1.0242,2,69.685,0,71.369,1.0242,169.39,2.4308,19
1214,3072,6144,0,base,55.153,1,1.0,0,55.153,0,55.153,1.0,147.298,2.6707,19
1214,8192,3072,0,base,71.596,2,1.0144,2,70.581,0,71.596,1.0144,169.594,2.4028,19
1216,3072,6144,0,base,55.929,1,1.0,0,55.929,0,55.929,1.0,146.23,2.6146,19
1216,8192,3072,0,base,70.808,2,1.0286,2,68.837,0,70.808,1.0286,172.062,2.4996,19
1217,3072,6144,0,base,54.773,1,1.0,0,54.773,0,54.773,1.0,147.526,2.6934,19
1217,8192,3072,0,base,71.713,2,1.0088,2,71.085,0,71.713,1.0088,177.142,2.492,19
1218,3072,6144,0,base,55.885,1,1.0,0,55.885,0,55.885,1.0,147.126,2.6327,19
1218,8192,3072,0,base,71.825,2,1.0347,2,69.417,0,71.825,1.0347,179.974,2.5927,19
1219,3072,6144,0,base,56.513,1,1.0,0,56.513,0,56.513,1.0,147.502,2.6101,19
1219,8192,3072,0,base,71.365,2,1.0273,2,69.469,0,71.365,1.0273,178.254,2.566,19
1220,3072,6144,0,base,56.261,1,1.0,0,56.261,0,56.261,1.0,147.158,2.6156,19
1220,8192,3072,0,base,71.473,2,1.0214,2,69.972,0,71.473,1.0214,177.654,2.5389,19
1221,3072,6144,0,base,56.133,1,1.0,0,56.133,0,56.133,1.0,146.97,2.6183,19
1221,8192,3072,0,base,71.524,2,1.0335,2,69.205,0,71.524,1.0335,179.238,2.59,19
1222,3072,6144,0,base,57.025,1,1.0,0,57.025,0,57.025,1.0,148.71,2.6078,19
1222,8192,3072,0,base,73.017,2,1.0279,2,71.037,0,73.017,1.0279,179.402,2.5255,19
1223,2048,3072,0,base,36.265,1,1.0,0,36.265,18,43.616,1.2027,54.913,1.5142,19
1223,3072,6144,0,base,56.105,1,1.0,0,56.105,0,56.105,1.0,147.822,2.6348,19
1223,8192,3072,0,base,71.421,2,1.0286,2,69.433,0,71.421,1.0286,177.942,2.5628,19
1224,3072,6144,0,base,56.057,1,1.0,0,56.057,0,56.057,1.0,146.562,2.6145,19
1224,8192,3072,0,base,71.481,2,1.0252,2,69.721,0,71.481,1.0252,177.166,2.5411,19
1225,3072,6144,0,base,56.461,1,1.0,0,56.461,0,56.461,1.0,146.85,2.6009,19
1225,8192,3072,0,base,71.624,2,1.0155,2,70.533,0,71.624,1.0155,178.586,2.532,19
1226,3072,6144,0,base,56.293,1,1.0,0,56.293,0,56.293,1.0,147.838,2.6262,19
1226,8192,3072,0,base,71.049,2,1.0235,2,69.417,0,71.049,1.0235,181.282,2.6115,19
1227,3072,6144,0,base,56.009,1,1.0,0,56.009,0,56.009,1.0,147.526,2.634,19
1227,8192,3072,0,base,72.429,2,1.023,2,70.804,0,72.429,1.023,178.354,2.519,19
1228,3072,6144,0,base,55.385,1,1.0,0,55.385,0,55.385,1.0,146.858,2.6516,19
1228,8192,3072,0,base,70.944,2,1.0229,2,69.357,0,70.944,1.0229,177.766,2.5631,19
1229,3072,6144,0,base,55.269,1,1.0,0,55.269,0,55.269,1.0,148.102,2.6797,19
1229,8192,3072,0,base,71.497,2,1.0269,2,69.624,0,71.497,1.0269,181.51,2.607,19
1230,3072,6144,0,base,56.029,1,1.0,0,56.029,0,56.029,1.0,147.326,2.6295,19
1230,8192,3072,0,base,71.285,2,1.0065,2,70.825,0,71.285,1.0065,177.45,2.5055,19
1231,3072,6144,0,base,55.565,1,1.0,0,55.565,0,55.565,1.0,147.206,2.6493,19
1231,8192,3072,0,base,71.369,2,1.0218,2,69.844,0,71.369,1.0218,177.662,2.5437,19
1232,3072,6144,0,base,56.141,1,1.0,0,56.141,0,56.141,1.0,146.482,2.6092,19
1232,8192,3072,0,base,71.141,2,1.0091,2,70.5,0,71.141,1.0091,176.602,2.505,19
1233,3072,6144,0,base,55.997,1,1.0,0,55.997,0,55.997,1.0,147.126,2.6274,19
1233,8192,3072,0,base,71.281,2,1.0163,2,70.137,0,71.281,1.0163,177.17,2.5261,19
1235,3072,6144,0,base,56.185,1,1.0,0,56.185,0,56.185,1.0,146.994,2.6163,19
1235,8192,3072,0,base,71.168,2,1.0156,2,70.073,0,71.168,1.0156,179.834,2.5664,19
1236,3072,6144,0,base,56.021,1,1.0,0,56.021,0,56.021,1.0,147.906,2.6402,19
1236,8192,3072,0,base,71.321,2,1.0085,2,70.717,0,71.321,1.0085,176.634,2.4978,19
1237,3072,6144,0,base,55.793,1,1.0,0,55.793,0,55.793,1.0,147.582,2.6452,19
1237,8192,3072,0,base,71.053,2,1.0099,2,70.357,0,71.053,1.0099,177.47,2.5224,19
1238,3072,6144,0,base,55.929,1,1.0,0,55.929,0,55.929,1.0,147.318,2.634,19
1238,8192,3072,0,base,71.273,2,1.0084,2,70.677,0,71.273,1.0084,178.286,2.5225,19
1239,3072,3072,0,base,36.432,1,1.0,0,36.432,0,36.432,1.0,78.933,2.1666,19
1239,3072,6144,0,base,56.101,1,1.0,0,56.101,0,56.101,1.0,147.566,2.6304,19
1239,4096,3072,17,base,154.826,19,3.3023,2,46.884,18,64.129,1.3678,95.173,2.03,19
1239,8192,3072,0,base,71.457,2,1.016,2,70.333,0,71.457,1.016,178.394,2.5364,19
1240,3072,6144,0,base,55.861,1,1.0,0,55.861,0,55.861,1.0,146.83,2.6285,19
1240,8192,3072,0,base,71.545,2,1.0249,2,69.809,0,71.545,1.0249,178.882,2.5625,19
1241,3072,6144,0,base,56.761,1,1.0,0,56.761,0,56.761,1.0,147.098,2.5915,19
1241,8192,3072,0,base,71.761,2,1.0379,2,69.141,0,71.761,1.0379,177.518,2.5675,19
1248,3072,6144,0,base,56.436,1,1.0,0,56.436,0,56.436,1.0,147.274,2.6095,19
1248,8192,3072,0,base,70.781,2,1.0218,2,69.268,0,70.781,1.0218,179.878,2.5968,19
1253,2048,3072,0,base,34.944,1,1.0,0,34.944,18,43.693,1.2503,54.841,1.5694,19
1253,3072,6144,0,base,55.624,1,1.0,0,55.624,0,55.624,1.0,147.062,2.6438,19
1253,8192,3072,0,base,70.961,2,1.0107,2,70.209,0,70.961,1.0107,176.982,2.5208,19
1254,2048,3072,0,base,35.236,2,1.0161,3,34.676,18,43.593,1.2571,54.225,1.5637,19
1254,3072,6144,0,base,56.249,1,1.0,0,56.249,0,56.249,1.0,147.478,2.6219,19
1254,8192,3072,0,base,71.613,2,1.0097,2,70.928,0,71.613,1.0097,181.134,2.5538,19
1255,3072,3072,0,base,36.58,2,1.0048,2,36.404,0,36.58,1.0048,78.853,2.166,19
1255,3072,6144,0,base,54.777,1,1.0,0,54.777,0,54.777,1.0,147.67,2.6959,19
1255,4096,3072,17,base,155.214,19,3.3004,2,47.029,18,64.709,1.3759,95.397,2.0285,19
1255,8192,3072,0,base,71.633,2,1.0167,2,70.457,0,71.633,1.0167,178.03,2.5268,19
1256,3072,6144,0,base,55.769,1,1.0,0,55.769,0,55.769,1.0,147.394,2.6429,19
1256,8192,3072,0,base,71.124,2,1.0204,2,69.704,0,71.124,1.0204,178.662,2.5632,19
1257,3072,6144,0,base,55.225,1,1.0,0,55.225,0,55.225,1.0,147.546,2.6717,19
1257,8192,3072,0,base,71.997,2,1.0273,2,70.081,0,71.997,1.0273,177.242,2.5291,19
1270,2048,3072,0,base,35.712,2,1.0227,3,34.92,18,43.408,1.2431,54.605,1.5637,19
1280,2048,3072,0,base,33.52,1,1.0,0,33.52,18,39.365,1.1743,53.877,1.6073,19
1280,3072,3072,0,base,34.313,1,1.0,0,34.313,0,34.313,1.0,78.577,2.29,19
1280,3072,6144,0,base,52.605,1,1.0,0,52.605,0,52.605,1.0,146.038,2.7761,19
1280,4096,3072,17,base,100.561,16,2.2113,2,45.477,18,57.373,1.2616,95.477,2.0995,19
1280,8192,3072,0,base,67.929,1,1.0,0,67.929,0,67.929,1.0,177.458,2.6124,19
1281,3072,6144,14,base,79.653,3,1.4135,2,56.353,14,79.653,1.4135,147.734,2.6216,19
1281,8192,3072,0,base,72.761,1,1.0,0,72.761,0,72.761,1.0,185.914,2.5551,19
1289,2048,3072,0,base,35.008,1,1.0,0,35.008,18,43.964,1.2558,62.277,1.7789,19
1408,2048,3072,0,base,33.4,1,1.0,0,33.4,18,39.66,1.1874,62.117,1.8598,19
1408,3072,3072,17,base,100.805,17,2.227,2,45.265,18,57.077,1.261,85.881,1.8973,19
1408,3072,6144,17,base,184.202,16,2.4974,2,73.757,18,100.865,1.3675,163.318,2.2143,19
1408,4096,3072,17,base,102.521,14,2.2229,2,46.121,0,48.976,1.0619,103.361,2.2411,19
1408,8192,3072,0,base,69.012,1,1.0,0,69.012,0,69.012,1.0,194.474,2.818,19
1415,3072,3072,17,base,155.718,19,3.3946,2,45.873,18,63.965,1.3944,86.489,1.8854,19
1415,4096,3072,17,base,156.981,18,3.2636,2,48.101,0,51.925,1.0795,111.866,2.3257,19
1419,3072,6144,17,base,293.819,19,3.8928,2,75.477,18,115.309,1.5277,164.402,2.1782,19
1419,8192,3072,0,base,74.073,1,1.0,0,74.073,0,74.073,1.0,208.454,2.8142,19
1452,2048,3072,0,base,35.444,1,1.0,0,35.444,18,44.121,1.2448,63.161,1.782,19
1455,3072,3072,17,base,155.99,19,3.3612,2,46.409,18,63.601,1.3705,87.049,1.8757,19
1455,4096,3072,17,base,157.622,18,3.381,2,46.62,0,50.721,1.0879,110.897,2.3787,19
1458,2048,3072,0,base,35.317,1,1.0,0,35.317,18,44.209,1.2518,62.965,1.7829,19
1484,2048,3072,0,base,35.652,2,1.0027,3,35.556,18,43.881,1.2341,62.293,1.7519,19
1485,3072,3072,17,base,155.862,19,3.4034,2,45.797,18,63.877,1.3948,87.289,1.906,19
1485,4096,3072,17,base,157.11,18,3.3059,2,47.525,0,51.497,1.0836,111.673,2.3498,19
1486,3072,3072,17,base,155.965,19,3.3873,2,46.045,18,63.945,1.3888,87.073,1.8911,19
1486,4096,3072,17,base,157.778,18,3.3567,2,47.005,0,50.709,1.0788,111.417,2.3703,19
1490,3072,3072,17,base,156.157,19,3.3338,2,46.841,18,64.237,1.3714,87.541,1.8689,19
1490,4096,3072,17,base,156.677,17,3.2854,2,47.689,0,51.541,1.0808,111.833,2.3451,19
1501,3072,3072,17,base,155.758,19,3.3612,2,46.341,18,63.745,1.3756,87.261,1.883,19
1501,4096,3072,17,base,157.022,18,3.3057,2,47.5,0,51.393,1.0819,112.329,2.3648,19
1511,3072,3072,17,base,155.602,19,3.415,2,45.565,18,64.345,1.4122,87.317,1.9163,19
1511,4096,3072,17,base,157.218,17,3.3442,2,47.013,0,51.197,1.089,111.889,2.38,19
1536,2048,3072,0,base,33.808,1,1.0,0,33.808,18,40.056,1.1848,63.333,1.8733,19
1536,3072,3072,17,base,100.533,16,2.2198,2,45.289,18,57.801,1.2763,87.357,1.9289,19
1536,3072,6144,17,base,184.258,16,2.4764,2,74.405,18,100.613,1.3522,163.134,2.1925,19
1536,4096,3072,17,base,102.973,14,2.1976,2,46.857,0,49.313,1.0524,111.109,2.3713,19
1536,8192,3072,0,base,70.313,1,1.0,0,70.313,0,70.313,1.0,218.487,3.1073,19
1664,2048,3072,0,base,33.313,1,1.0,0,33.313,0,33.313,1.0,70.105,2.1045,19
1664,3072,3072,17,base,101.917,16,2.2524,2,45.248,18,57.521,1.2712,95.573,2.1122,19
1664,3072,6144,17,base,184.278,16,2.5014,2,73.669,18,101.509,1.3779,179.606,2.438,19
1664,4096,3072,0,base,49.801,1,1.0,0,49.801,0,49.801,1.0,119.997,2.4096,19
1664,8192,3072,0,base,85.857,1,1.0,0,85.857,0,85.857,1.0,228.275,2.6588,19
1674,3072,3072,17,base,157.378,19,3.3938,2,46.373,0,50.493,1.0888,95.001,2.0486,19
1674,4096,3072,0,base,52.245,1,1.0,0,52.245,0,52.245,1.0,127.353,2.4376,19
1696,2048,3072,0,base,35.852,1,1.0,0,35.852,0,35.852,1.0,70.537,1.9674,19
1696,3072,3072,17,base,156.146,19,3.3897,2,46.064,0,50.649,1.0995,96.569,2.0964,19
1696,4096,3072,0,base,52.777,1,1.0,0,52.777,0,52.777,1.0,127.146,2.4091,19
1701,3072,3072,17,base,156.941,19,3.3718,2,46.545,0,50.592,1.087,103.437,2.2223,19
1701,4096,3072,0,base,51.801,1,1.0,0,51.801,0,51.801,1.0,128.118,2.4733,19
